UNITID,CIPCODE
125532,51.0801
125532,51.0805
125532,51.0805
125532,51.0808
125532,51.3501
125532,51.3801
125532,51.3901
125532,51.3901
125532,51.3901
125532,52.0201
125532,52.0302
125718,39.0201
125718,39.0601
125718,39.0602
125727,5.0106
125727,5.0106
125727,9.0101
125727,9.0101
125727,11.0101
125727,11.0101
125727,13.1202
125727,13.1205
125727,14.1201
125727,14.1201
125727,16.0101
125727,16.0101
125727,16.0901
125727,16.0901
125727,16.0905
125727,16.0905
125727,23.0101
125727,23.0101
125727,24.0101
125727,26.0101
125727,26.0101
125727,27.0101
125727,27.0101
125727,31.0505
125727,31.0505
125727,38.0101
125727,38.0101
125727,38.0201
125727,38.0201
125727,40.0501
125727,40.0501
125727,40.0801
125727,40.0801
125727,42.0101
125727,42.0101
125727,45.0101
125727,45.0101
125727,45.0201
125727,45.0201
125727,45.1001
125727,45.1001
125727,45.1101
125727,45.1101
125727,50.0501
125727,50.0501
125727,50.0701
125727,50.0701
125727,50.0703
125727,50.0703
125727,50.0901
125727,50.0901
125727,52.0601
125727,52.0601
125727,54.0101
125727,54.0101
125763,3.0103
125763,3.0103
125763,3.0104
125763,3.0104
125763,13.0101
125763,14.1201
125763,16.0301
125763,16.0301
125763,16.0901
125763,16.0901
125763,16.0905
125763,16.0905
125763,19.0706
125763,19.0706
125763,22.0101
125763,22.0203
125763,23.0101
125763,23.0101
125763,26.0101
125763,26.0101
125763,26.0202
125763,27.0101
125763,27.0101
125763,30.2001
125763,30.2001
125763,31.0501
125763,31.0501
125763,38.0101
125763,38.0101
125763,38.0201
125763,38.0201
125763,40.0501
125763,40.0501
125763,40.0801
125763,42.0101
125763,42.0101
125763,44.0701
125763,44.0701
125763,45.0101
125763,45.0101
125763,45.0201
125763,45.0201
125763,45.0601
125763,45.0601
125763,45.1001
125763,45.1001
125763,45.1101
125763,45.1101
125763,50.0501
125763,50.0501
125763,50.0701
125763,50.0701
125763,50.0901
125763,52.0201
125763,52.0201
125763,52.1302
125763,54.0101
125763,54.0101
125897,4.0201
125897,4.0201
125897,4.0501
125897,4.0501
125897,4.1001
125897,9.01
125897,9.0199
125897,30.9999
125897,42.0101
125897,50.0402
125897,50.0407
125897,50.0411
125897,50.0602
125897,50.0699
125897,52.0201
125897,52.0201
125897,52.0213
125897,52.0213
125897,52.0301
125897,52.1401
125897,52.1904
125897,54.0199
126012,42.2801
126012,42.2801
126012,42.2803
126030,22.0101
126049,22.0101
126049,22.021
126076,39.0606
126119,1
126119,9.0101
126119,9.0701
126119,9.0701
126119,10.0201
126119,11.0103
126119,11.0201
126119,11.0201
126119,11.0901
126119,12.0401
126119,12.0401
126119,12.05
126119,12.05
126119,15.0613
126119,15.1303
126119,19.0101
126119,19.0709
126119,19.0709
126119,22.0301
126119,22.0301
126119,23.0101
126119,24.0101
126119,24.0103
126119,26.0101
126119,27.0101
126119,30.0101
126119,31.0501
126119,40.0501
126119,42.0101
126119,43.0102
126119,43.0107
126119,43.0201
126119,43.0201
126119,43.0203
126119,43.0203
126119,44
126119,45.0101
126119,45.1101
126119,47.0603
126119,47.0603
126119,47.0604
126119,47.0604
126119,48.0508
126119,48.0508
126119,50.0402
126119,50.0501
126119,50.0701
126119,50.0901
126119,51.0716
126119,51.0716
126119,51.0808
126119,51.0808
126119,51.0911
126119,51.1501
126119,51.1501
126119,51.1502
126119,51.1502
126119,51.3801
126119,51.3901
126119,52.0201
126119,52.0201
126119,52.0302
126119,52.0302
126119,52.0401
126119,52.0401
126119,52.0703
126119,52.0703
126119,52.1601
126119,52.1601
126119,54.0101
126164,12.0401
126164,12.0409
126182,13.0406
126182,13.1001
126182,13.1206
126182,13.1312
126182,13.1314
126182,16.0905
126182,16.0905
126182,23.0101
126182,23.0101
126182,23.1302
126182,23.1302
126182,24.0101
126182,24.0101
126182,24.0101
126182,24.0103
126182,24.0199
126182,26.0101
126182,26.0101
126182,27.0101
126182,31.0505
126182,31.0505
126182,40.0501
126182,40.0601
126182,40.0601
126182,42.0101
126182,42.0101
126182,42.2803
126182,42.2803
126182,42.2803
126182,42.2803
126182,42.9999
126182,45.0401
126182,45.0401
126182,45.1002
126182,45.1002
126182,45.1101
126182,45.1101
126182,50.0599
126182,50.0599
126182,50.0702
126182,50.0702
126182,50.0702
126182,50.0902
126182,50.0902
126182,51.3801
126182,52.0101
126182,52.0101
126182,52.0201
126182,52.0201
126182,52.0299
126182,52.0299
126207,1.0101
126207,1.0101
126207,1.0301
126207,1.0301
126207,9.0402
126207,9.0701
126207,9.0702
126207,9.0702
126207,10.0105
126207,10.0201
126207,10.0202
126207,10.0203
126207,10.0203
126207,10.0301
126207,10.0301
126207,10.0304
126207,10.0304
126207,11.0101
126207,11.0101
126207,11.0801
126207,13.121
126207,15
126207,15
126207,15.0401
126207,15.0613
126207,15.0613
126207,15.0903
126207,15.0903
126207,19.0706
126207,19.0706
126207,19.0709
126207,24.0101
126207,24.0102
126207,24.0199
126207,30.1101
126207,43.0103
126207,43.0103
126207,43.0107
126207,43.0203
126207,43.0203
126207,43.0206
126207,43.0206
126207,46.0201
126207,46.0412
126207,46.0412
126207,47.0603
126207,47.0603
126207,47.0604
126207,47.0604
126207,47.0604
126207,48.0508
126207,48.0508
126207,48.0508
126207,49.0102
126207,49.0102
126207,49.0105
126207,49.0199
126207,49.0199
126207,51.0707
126207,51.0711
126207,51.0711
126207,51.0713
126207,51.0713
126207,51.0716
126207,51.0904
126207,51.0904
126207,51.0904
126207,51.0909
126207,51.0911
126207,51.0999
126207,51.1009
126207,51.3801
126207,51.3801
126207,51.3902
126207,51.9999
126207,52.0301
126207,52.0301
126207,52.0302
126207,52.0302
126207,52.0407
126207,52.0407
126207,52.0407
126207,52.1201
126207,52.1201
126207,52.1401
126207,52.1401
126289,9.0401
126289,9.0401
126289,11.0101
126289,11.0101
126289,11.0701
126289,11.0901
126289,11.0901
126289,11.1002
126289,11.1099
126289,12.0301
126289,15
126289,15
126289,15.0101
126289,15.0101
126289,15.0101
126289,15.0303
126289,15.0305
126289,15.0305
126289,15.0503
126289,15.1201
126289,16.0101
126289,19.0709
126289,19.0709
126289,22.0302
126289,22.0302
126289,24.0101
126289,24.0102
126289,24.0199
126289,31.0501
126289,31.0505
126289,41.9999
126289,43.0103
126289,43.0103
126289,43.0107
126289,46.0412
126289,46.0412
126289,47.0604
126289,47.0604
126289,47.0604
126289,50.0408
126289,50.0408
126289,50.0409
126289,50.0409
126289,50.0409
126289,50.0411
126289,50.0913
126289,51.0705
126289,51.0705
126289,51.0705
126289,51.0707
126289,51.0805
126289,51.0806
126289,51.0899
126289,51.0904
126289,51.0904
126289,51.0904
126289,51.1004
126289,51.1009
126289,51.2602
126289,51.3801
126289,51.3801
126289,51.3902
126289,52.0201
126289,52.0201
126289,52.0204
126289,52.0302
126289,52.0803
126289,52.0803
126289,52.1001
126289,52.1001
126289,52.1801
126289,52.1803
126289,52.1803
126289,52.1803
126359,51.0808
126401,11.0101
126401,22.0302
126401,43.0112
126401,51.0601
126401,51.0716
126401,51.0801
126401,51.3501
126401,52.0302
126401,52.9999
126562,3.0104
126562,4.0201
126562,4.0201
126562,4.0301
126562,4.0401
126562,4.0601
126562,5.02
126562,5.02
126562,9.0101
126562,9.0101
126562,9.0101
126562,11.0101
126562,11.0101
126562,11.0101
126562,11.0401
126562,13.0301
126562,13.0401
126562,13.0401
126562,13.041
126562,13.1001
126562,13.1101
126562,13.121
126562,13.1311
126562,14.0101
126562,14.0501
126562,14.0501
126562,14.0801
126562,14.0801
126562,14.0801
126562,14.1001
126562,14.1001
126562,14.1301
126562,14.1901
126562,14.1901
126562,16.0901
126562,16.0901
126562,16.0905
126562,16.0905
126562,16.0905
126562,23.0101
126562,23.0101
126562,23.0101
126562,23.1301
126562,23.1301
126562,24.0103
126562,25.0101
126562,26.0101
126562,26.0101
126562,26.0101
126562,26.0102
126562,26.0102
126562,26.0204
126562,26.021
126562,26.0403
126562,26.0499
126562,26.0502
126562,26.0507
126562,26.0806
126562,26.0901
126562,26.0911
126562,26.1001
126562,26.1004
126562,26.1102
126562,26.1102
126562,26.1104
126562,26.1309
126562,26.1309
126562,26.1501
126562,27.0101
126562,27.0101
126562,27.0301
126562,27.0301
126562,30.0101
126562,30.1201
126562,30.1701
126562,30.2001
126562,30.2001
126562,30.2501
126562,30.2501
126562,30.9999
126562,38.0101
126562,38.0101
126562,40.0501
126562,40.0501
126562,40.0501
126562,40.0801
126562,42.0101
126562,42.0101
126562,42.0101
126562,42.2706
126562,42.2706
126562,42.2805
126562,42.2806
126562,42.281
126562,43.0103
126562,43.0103
126562,44.0401
126562,44.0401
126562,45.0101
126562,45.0201
126562,45.0201
126562,45.0601
126562,45.0601
126562,45.0601
126562,45.0701
126562,45.0701
126562,45.1001
126562,45.1001
126562,45.1001
126562,45.1101
126562,45.1101
126562,45.1101
126562,50.0501
126562,50.0702
126562,50.0901
126562,50.0999
126562,51
126562,51
126562,51.0401
126562,51.0501
126562,51.0701
126562,51.0912
126562,51.1201
126562,51.1401
126562,51.1401
126562,51.1509
126562,51.2001
126562,51.2004
126562,51.2201
126562,51.2201
126562,51.2201
126562,51.2308
126562,51.2314
126562,51.3801
126562,51.3801
126562,51.3802
126562,51.3802
126562,52.0201
126562,52.0201
126562,52.0299
126562,52.0301
126562,52.0801
126562,52.1003
126562,52.1101
126562,52.1301
126562,52.1401
126562,52.1601
126562,54.0101
126562,54.0101
126562,54.0101
126580,5.0299
126580,5.0299
126580,9.01
126580,9.01
126580,9.01
126580,11.0701
126580,11.0701
126580,11.0804
126580,11.1003
126580,13.0301
126580,13.0301
126580,13.0401
126580,13.0601
126580,13.1001
126580,13.1101
126580,13.121
126580,14.0101
126580,14.0101
126580,14.0901
126580,14.0901
126580,14.1001
126580,14.1001
126580,14.1901
126580,14.1901
126580,16.0905
126580,23.0101
126580,26.0101
126580,26.0202
126580,26.0202
126580,27.0101
126580,27.0301
126580,30
126580,30.0101
126580,30.1801
126580,38.0101
126580,38.0101
126580,40.0501
126580,40.0501
126580,40.0801
126580,42.0101
126580,42.0101
126580,42.0101
126580,42.0101
126580,43.0103
126580,43.0103
126580,43.0103
126580,43.0103
126580,43.0112
126580,43.0301
126580,44.0401
126580,44.0401
126580,45.0201
126580,45.0201
126580,45.0601
126580,45.0601
126580,45.0701
126580,45.0701
126580,45.0799
126580,45.1001
126580,45.1001
126580,45.1101
126580,45.1101
126580,45.1101
126580,45.9999
126580,50.0101
126580,50.0101
126580,51
126580,51.3801
126580,51.3801
126580,51.3801
126580,51.3801
126580,51.3801
126580,52.0201
126580,52.0201
126580,52.0206
126580,52.021
126580,52.1401
126580,54.0101
126580,54.0101
126580,54.0101
126605,47.0201
126605,47.0201
126605,47.0607
126605,47.0609
126605,47.9999
126614,3.0103
126614,3.0103
126614,3.0103
126614,3.0103
126614,4.0401
126614,5.0102
126614,5.0103
126614,5.0103
126614,5.0105
126614,5.011
126614,5.011
126614,5.011
126614,5.02
126614,5.02
126614,5.02
126614,5.0207
126614,5.0207
126614,9.0101
126614,9.0101
126614,9.0101
126614,9.0101
126614,9.0102
126614,9.0102
126614,9.0102
126614,9.0199
126614,9.0199
126614,9.0401
126614,9.0401
126614,9.0499
126614,9.0499
126614,9.0499
126614,9.0799
126614,9.09
126614,9.09
126614,9.09
126614,9.9999
126614,11.0401
126614,11.0401
126614,11.0401
126614,11.0401
126614,11.0701
126614,11.0701
126614,11.0701
126614,11.0701
126614,13.0301
126614,13.0301
126614,13.0601
126614,13.0901
126614,13.0901
126614,13.1312
126614,13.1312
126614,14.0101
126614,14.0101
126614,14.0101
126614,14.0201
126614,14.0201
126614,14.0201
126614,14.0401
126614,14.0401
126614,14.0401
126614,14.0701
126614,14.0701
126614,14.0701
126614,14.0801
126614,14.0801
126614,14.0801
126614,14.0901
126614,14.1001
126614,14.1001
126614,14.1001
126614,14.1004
126614,14.1004
126614,14.1201
126614,14.1401
126614,14.1801
126614,14.1801
126614,14.1901
126614,14.1901
126614,14.1901
126614,14.4301
126614,16.0102
126614,16.0102
126614,16.0102
126614,16.0102
126614,16.0104
126614,16.0104
126614,16.03
126614,16.03
126614,16.0301
126614,16.0301
126614,16.0302
126614,16.0302
126614,16.05
126614,16.05
126614,16.05
126614,16.05
126614,16.0901
126614,16.0901
126614,16.0901
126614,16.0901
126614,16.0902
126614,16.0902
126614,16.0905
126614,16.0905
126614,16.0905
126614,16.0905
126614,16.12
126614,16.12
126614,16.12
126614,16.12
126614,22.0101
126614,22.0201
126614,22.0299
126614,23.0101
126614,23.0101
126614,23.0101
126614,23.0101
126614,23.1302
126614,24.0103
126614,24.0103
126614,26.0202
126614,26.0202
126614,26.0202
126614,26.0202
126614,26.0406
126614,26.0406
126614,26.0406
126614,26.0406
126614,26.0901
126614,26.0901
126614,26.0901
126614,26.0901
126614,26.131
126614,26.131
126614,26.131
126614,26.131
126614,26.1501
126614,26.1501
126614,26.1501
126614,26.1501
126614,27.0101
126614,27.0101
126614,27.0101
126614,27.0101
126614,27.0301
126614,27.0301
126614,27.0301
126614,30.1401
126614,30.1501
126614,30.2001
126614,30.2001
126614,30.2501
126614,30.2501
126614,30.9999
126614,30.9999
126614,38.0101
126614,38.0101
126614,38.0101
126614,38.0101
126614,38.0201
126614,38.0201
126614,38.0201
126614,38.0206
126614,38.0206
126614,40.0201
126614,40.0201
126614,40.0202
126614,40.0202
126614,40.0401
126614,40.0401
126614,40.0501
126614,40.0501
126614,40.0501
126614,40.0501
126614,40.0508
126614,40.0601
126614,40.0601
126614,40.0601
126614,40.0601
126614,40.0603
126614,40.0801
126614,40.0801
126614,40.0801
126614,40.0801
126614,42.0101
126614,42.0101
126614,42.0101
126614,42.0101
126614,42.2806
126614,42.2806
126614,45.0201
126614,45.0201
126614,45.0201
126614,45.0201
126614,45.0601
126614,45.0601
126614,45.0601
126614,45.0601
126614,45.0701
126614,45.0701
126614,45.0701
126614,45.0701
126614,45.1001
126614,45.1001
126614,45.1001
126614,45.1001
126614,45.1101
126614,45.1101
126614,45.1101
126614,45.1101
126614,50.0301
126614,50.0301
126614,50.0301
126614,50.0501
126614,50.0501
126614,50.0501
126614,50.0501
126614,50.0601
126614,50.0601
126614,50.0702
126614,50.0702
126614,50.0702
126614,50.0703
126614,50.0703
126614,50.0703
126614,50.0706
126614,50.0901
126614,50.0902
126614,50.0903
126614,50.0903
126614,50.0903
126614,50.9999
126614,51.0201
126614,51.0201
126614,51.0201
126614,51.0201
126614,51.0202
126614,52.0201
126614,52.0201
126614,52.0201
126614,52.0203
126614,52.1501
126614,54.0101
126614,54.0101
126614,54.0101
126614,54.0101
126669,9.0101
126669,9.0101
126669,9.0101
126669,11.0101
126669,11.0101
126669,13.0301
126669,13.0301
126669,13.1001
126669,13.1001
126669,13.1001
126669,13.1001
126669,13.1202
126669,13.1202
126669,13.1202
126669,13.1202
126669,13.121
126669,13.121
126669,13.121
126669,13.121
126669,13.1299
126669,13.1305
126669,13.1311
126669,13.1312
126669,13.1316
126669,13.1328
126669,13.9999
126669,13.9999
126669,13.9999
126669,23.0101
126669,23.0101
126669,24.0101
126669,24.0102
126669,24.0102
126669,26.0101
126669,27.0101
126669,27.0101
126669,30.0101
126669,30.2001
126669,30.2001
126669,30.9999
126669,30.9999
126669,30.9999
126669,30.9999
126669,38.0103
126669,38.0103
126669,39.0201
126669,39.0201
126669,39.0201
126669,39.0501
126669,39.0501
126669,39.0601
126669,39.0601
126669,39.0702
126669,39.0702
126669,42.0101
126669,42.0101
126669,42.2706
126669,42.2706
126669,42.2803
126669,43.0103
126669,43.0103
126669,43.0103
126669,43.0103
126669,45.0101
126669,45.1001
126669,45.1001
126669,50.0901
126669,50.0999
126669,51.0701
126669,51.0701
126669,51.0701
126669,51.1102
126669,51.1199
126669,51.3801
126669,51.3801
126669,52.0201
126669,52.0201
126669,52.0201
126669,52.0201
126669,52.0201
126669,52.0213
126669,52.0299
126669,52.0301
126669,52.0301
126669,52.0301
126669,52.0701
126669,52.1001
126669,52.1001
126669,52.1003
126669,52.1003
126669,52.1201
126669,54.0101
126669,54.0101
126678,3.0103
126678,3.0104
126678,5.0103
126678,5.0103
126678,5.011
126678,5.0122
126678,5.0124
126678,5.0126
126678,5.0203
126678,5.0207
126678,5.0207
126678,11.0199
126678,11.0199
126678,13.0101
126678,13.0101
126678,13.1202
126678,13.1205
126678,13.1206
126678,13.1315
126678,16.0104
126678,16.0501
126678,16.0901
126678,16.0902
126678,16.0905
126678,16.12
126678,16.12
126678,23.0101
126678,23.1302
126678,24.0199
126678,26.0101
126678,26.0202
126678,26.0406
126678,26.0406
126678,26.131
126678,26.131
126678,26.1501
126678,27.0101
126678,30.9999
126678,30.9999
126678,38.0101
126678,38.0101
126678,38.0201
126678,40.0501
126678,40.0601
126678,40.0601
126678,40.0801
126678,40.0801
126678,42.0101
126678,45.0201
126678,45.0601
126678,45.0601
126678,45.0603
126678,45.0605
126678,45.1001
126678,45.1001
126678,45.1101
126678,45.1101
126678,45.9999
126678,50.0301
126678,50.0501
126678,50.0601
126678,50.0702
126678,50.0703
126678,50.0703
126678,50.0901
126678,50.0901
126678,54.0101
126687,51.0601
126687,51.0602
126687,51.0714
126687,51.0801
126687,51.0806
126687,51.0908
126687,51.0909
126687,51.0911
126687,51.3801
126687,51.3999
126702,10.0203
126702,10.0304
126702,11.0801
126702,11.0801
126702,11.0801
126702,12.0501
126702,12.0501
126702,12.0503
126702,12.0503
126702,12.0504
126702,15.1302
126702,50.0404
126702,50.0406
126702,50.0406
126702,50.0407
126702,50.0408
126702,50.0409
126702,50.0409
126702,50.0411
126702,50.0602
126702,50.0602
126702,50.0605
126702,50.0706
126702,52.1902
126702,52.1902
126711,3.0101
126711,3.0101
126711,3.0201
126711,3.0201
126711,3.0511
126711,9.0702
126711,9.0702
126711,11.0103
126711,11.0103
126711,12.0503
126711,12.0503
126711,12.0503
126711,12.0504
126711,12.0504
126711,13.121
126711,13.121
126711,15.0503
126711,15.0503
126711,15.0503
126711,15.0699
126711,15.0699
126711,15.0699
126711,22.0302
126711,22.0302
126711,24.0101
126711,24.0102
126711,24.0199
126711,30.1201
126711,30.1201
126711,30.1201
126711,30.3301
126711,43.0107
126711,43.0107
126711,43.0203
126711,43.0203
126711,43.0203
126711,47.0604
126711,47.0604
126711,48.0508
126711,50.0409
126711,50.0409
126711,50.0409
126711,50.0605
126711,51.071
126711,51.071
126711,51.0808
126711,51.0808
126711,51.0904
126711,51.0904
126711,51.0904
126711,51.3801
126711,51.3801
126711,51.3901
126711,51.3901
126711,51.3901
126711,51.3902
126711,51.3902
126711,52.0201
126711,52.0201
126711,52.0201
126711,52.0201
126711,52.0302
126711,52.0302
126711,52.0701
126711,52.0701
126711,52.0701
126711,52.0901
126711,52.0901
126711,52.0901
126711,52.0903
126711,52.0903
126711,52.0906
126711,52.0906
126711,52.0906
126711,52.1501
126748,1.0507
126748,3.0101
126748,12.0401
126748,12.0401
126748,12.0401
126748,12.0402
126748,12.0402
126748,12.0409
126748,13.121
126748,13.121
126748,13.121
126748,19.0706
126748,19.0706
126748,24.0101
126748,24.0102
126748,24.0199
126748,47.0604
126748,47.0604
126748,47.0608
126748,47.0608
126748,49.0102
126748,49.0102
126748,49.0102
126748,51.0602
126748,51.0904
126748,51.3501
126748,51.3501
126748,51.3801
126748,51.3902
126748,52.0301
126748,52.0301
126748,52.0803
126775,11.0701
126775,11.0701
126775,11.0701
126775,14.0101
126775,14.0101
126775,14.0101
126775,14.0501
126775,14.0701
126775,14.0701
126775,14.0701
126775,14.0801
126775,14.0801
126775,14.0801
126775,14.1001
126775,14.1001
126775,14.1001
126775,14.1201
126775,14.1401
126775,14.1401
126775,14.1401
126775,14.1801
126775,14.1801
126775,14.1901
126775,14.1901
126775,14.1901
126775,14.2001
126775,14.2001
126775,14.2001
126775,14.2101
126775,14.2101
126775,14.2101
126775,14.2301
126775,14.2301
126775,14.2501
126775,14.2501
126775,14.2501
126775,14.2701
126775,14.2701
126775,14.3901
126775,14.3901
126775,14.3901
126775,15.1501
126775,27.0101
126775,27.0101
126775,27.0101
126775,27.0304
126775,27.0304
126775,27.0304
126775,30.1701
126775,30.1701
126775,40.0501
126775,40.0501
126775,40.0599
126775,40.0601
126775,40.0601
126775,40.0602
126775,40.0602
126775,40.0603
126775,40.0603
126775,40.0605
126775,40.0605
126775,40.0801
126775,40.0899
126775,45.0601
126775,45.0601
126775,45.0602
126775,45.0602
126775,45.0603
126784,47.0402
126818,1
126818,1.0102
126818,1.0102
126818,1.0103
126818,1.0103
126818,1.0103
126818,1.0103
126818,1.0308
126818,1.0507
126818,1.0507
126818,1.0601
126818,1.0801
126818,1.0901
126818,1.0901
126818,1.0901
126818,1.0901
126818,1.1103
126818,1.1103
126818,1.1103
126818,1.1103
126818,1.1105
126818,1.1105
126818,1.1106
126818,1.1106
126818,1.1106
126818,1.1106
126818,1.1201
126818,1.1201
126818,1.1201
126818,1.1201
126818,3.0101
126818,3.0101
126818,3.0199
126818,3.0201
126818,3.0205
126818,3.0205
126818,3.0205
126818,3.0207
126818,3.0207
126818,3.0301
126818,3.0502
126818,3.0502
126818,3.0502
126818,3.0502
126818,3.0601
126818,3.0601
126818,4.0601
126818,4.0601
126818,5.0105
126818,5.0134
126818,5.0299
126818,5.0299
126818,5.0299
126818,9.0101
126818,9.0101
126818,9.0101
126818,9.0199
126818,9.0199
126818,9.0401
126818,9.0401
126818,9.0701
126818,9.0702
126818,9.0901
126818,9.0902
126818,9.0903
126818,9.9999
126818,11.0101
126818,11.0101
126818,11.0101
126818,11.0101
126818,11.0103
126818,11.0401
126818,11.0401
126818,11.0401
126818,11.1005
126818,13.0406
126818,13.0499
126818,13.0499
126818,13.1015
126818,13.121
126818,13.1301
126818,13.1301
126818,13.1302
126818,14.0101
126818,14.0102
126818,14.0201
126818,14.0501
126818,14.0501
126818,14.0501
126818,14.0701
126818,14.0701
126818,14.0701
126818,14.0701
126818,14.0801
126818,14.0801
126818,14.0801
126818,14.0901
126818,14.1001
126818,14.1001
126818,14.1001
126818,14.1001
126818,14.1001
126818,14.1301
126818,14.1301
126818,14.1401
126818,14.1401
126818,14.1901
126818,14.1901
126818,14.1901
126818,14.1901
126818,14.1901
126818,14.2701
126818,14.9999
126818,15
126818,15.1001
126818,15.1001
126818,15.1202
126818,16.0101
126818,16.0101
126818,16.0101
126818,16.0101
126818,16.0105
126818,16.1101
126818,19.0101
126818,19.0101
126818,19.0203
126818,19.0203
126818,19.0501
126818,19.0501
126818,19.0504
126818,19.0504
126818,19.0701
126818,19.0701
126818,19.0701
126818,19.0701
126818,19.0905
126818,19.0905
126818,19.0905
126818,19.0905
126818,22.0203
126818,23.0101
126818,23.0101
126818,23.0101
126818,23.1302
126818,23.1303
126818,24.0101
126818,24.0101
126818,24.0102
126818,26.0101
126818,26.0101
126818,26.0102
126818,26.0102
126818,26.0202
126818,26.0202
126818,26.0202
126818,26.0202
126818,26.0301
126818,26.0301
126818,26.0305
126818,26.0305
126818,26.0406
126818,26.0406
126818,26.0502
126818,26.0502
126818,26.0502
126818,26.0502
126818,26.0502
126818,26.0701
126818,26.0701
126818,26.0701
126818,26.0701
126818,26.0701
126818,26.0707
126818,26.0707
126818,26.0709
126818,26.0709
126818,26.0709
126818,26.0709
126818,26.0908
126818,26.091
126818,26.1006
126818,26.1006
126818,26.1201
126818,26.1301
126818,26.1301
126818,26.1301
126818,26.1501
126818,27.0101
126818,27.0101
126818,27.0101
126818,27.0101
126818,27.0301
126818,27.0306
126818,27.0501
126818,27.0501
126818,27.0501
126818,27.0501
126818,27.0599
126818,30.0101
126818,30.1801
126818,30.1801
126818,30.1801
126818,30.2001
126818,30.2001
126818,31.0301
126818,31.0301
126818,31.0301
126818,31.0301
126818,31.0505
126818,31.0505
126818,31.0505
126818,38.0101
126818,38.0101
126818,38.0101
126818,40.0401
126818,40.0401
126818,40.0501
126818,40.0501
126818,40.0501
126818,40.0501
126818,40.0601
126818,40.0601
126818,40.0601
126818,40.0801
126818,40.0801
126818,40.0801
126818,40.0801
126818,42.0101
126818,42.0101
126818,42.0101
126818,42.0101
126818,42.2804
126818,43.0202
126818,44.0701
126818,44.0701
126818,44.0701
126818,44.0701
126818,44.0701
126818,45.0201
126818,45.0201
126818,45.0201
126818,45.0601
126818,45.0601
126818,45.0601
126818,45.0601
126818,45.1001
126818,45.1001
126818,45.1001
126818,45.1001
126818,45.1101
126818,45.1101
126818,45.1101
126818,45.1101
126818,50.0301
126818,50.0408
126818,50.0408
126818,50.0501
126818,50.0501
126818,50.0601
126818,50.0702
126818,50.0702
126818,50.0702
126818,50.0703
126818,50.0705
126818,50.0708
126818,50.0901
126818,50.0901
126818,50.0901
126818,50.0901
126818,50.1001
126818,51.0911
126818,51.0911
126818,51.0911
126818,51.1503
126818,51.2202
126818,51.2202
126818,51.2202
126818,51.2202
126818,51.2202
126818,51.2306
126818,51.2401
126818,51.2401
126818,51.2501
126818,51.2501
126818,52.0101
126818,52.0101
126818,52.0101
126818,52.0101
126818,52.0201
126818,52.0201
126818,52.0201
126818,52.0201
126818,52.0301
126818,52.0301
126818,52.0303
126818,52.0801
126818,52.0905
126818,52.0905
126818,52.1201
126818,52.1301
126818,54.0101
126818,54.0101
126818,54.0101
126827,11.0103
126827,11.0103
126827,11.0103
126827,11.0701
126827,11.0701
126827,11.0701
126827,11.0801
126827,11.1003
126827,11.1003
126827,11.1003
126827,11.1005
126827,14.0901
126827,14.0901
126827,14.1001
126827,14.1001
126827,14.2701
126827,15.0303
126827,43.0103
126827,43.0103
126827,43.0103
126827,43.0116
126827,43.0117
126827,50.0102
126827,51.0701
126827,51.071
126827,51.0909
126827,51.3801
126827,51.3801
126827,52.0101
126827,52.0201
126827,52.0201
126827,52.0201
126827,52.0201
126827,52.0211
126827,52.0211
126827,52.0301
126827,52.0301
126827,52.0301
126827,52.1206
126854,12.0401
126863,11.0101
126863,11.0101
126863,11.0701
126863,11.0701
126863,11.0801
126863,11.0801
126863,11.0901
126863,11.0901
126863,13.121
126863,13.121
126863,13.121
126863,16.0103
126863,19.0706
126863,19.0706
126863,22.0302
126863,22.0302
126863,24.0101
126863,24.0102
126863,24.0199
126863,41.0101
126863,41.9999
126863,43.0103
126863,43.0103
126863,43.0103
126863,43.0203
126863,43.0203
126863,43.0302
126863,47.0605
126863,50.041
126863,50.0602
126863,50.0602
126863,50.0602
126863,50.0702
126863,51
126863,51.0904
126863,51.0904
126863,51.0904
126863,51.0908
126863,51.0913
126863,52.0204
126863,52.0204
126863,52.0302
126863,52.0302
126863,52.0302
126863,52.1201
126863,52.1401
126863,52.1401
126863,52.9999
126872,11.0701
126872,11.0701
126872,51.0701
126872,51.0801
126872,51.3801
126872,52.0201
126872,52.0201
126872,52.0301
126915,12.0401
126915,12.0402
126915,12.0409
126915,12.041
126915,15.1301
126915,43.0107
126915,47.0604
126915,51.3501
126915,51.3901
126915,52.0401
126942,4.0901
126942,4.0901
126942,4.0901
126942,9.0401
126942,11.0101
126942,11.0101
126942,11.0101
126942,13.121
126942,13.121
126942,13.121
126942,15.1301
126942,15.1301
126942,15.1301
126942,22.0302
126942,22.0302
126942,24.0101
126942,24.0102
126942,24.0199
126942,41.9999
126942,43.0106
126942,43.0106
126942,48.0503
126942,48.0503
126942,48.0503
126942,48.0508
126942,48.0508
126942,48.0508
126942,50.0409
126942,50.0409
126942,51.0602
126942,51.0801
126942,51.0808
126942,51.0808
126942,51.0903
126942,51.0904
126942,51.0904
126942,51.0907
126942,51.0911
126942,51.0911
126942,51.1508
126942,51.1508
126942,51.3902
126942,52.0201
126942,52.0201
126942,52.0302
126942,52.0302
126942,52.0302
126942,52.0401
126942,52.0401
126942,52.0401
126942,52.1201
